"id_dataset","method","human_mean","coherence_diff_norm","diversity_diff_norm","coherence_var_diff_norm","diversity_var_diff_norm","length","coherence_diff_z","diversity_diff_z","coherence_var_diff_z","diversity_var_diff_z","mean_composite_score","var_composite_score","overall_composite_score"
"1275 wikitext","topp (0.95)",3,-0.00793266681709675,0.000861577946601552,0.0151141699488988,-6.1345587229897e-05,96,-0.289540268367436,1.07676699350331,0.188845635354404,-0.806800973482298,0.393613362567938,-0.308977669063947,0.0423178467519957
"1292 wikinews","CS (('0.6', '10'))",3,0.00125749972360762,-0.000356103531707629,0.0004642338939386,2.57820468937769e-05,261,0.0307911884474788,-0.0158550340828952,-0.155290205220673,-0.335028933622015,0.00746807718229181,-0.245159569421344,-0.118845746119526
"1292 wikinews","beam (5)",4,0.00381284301029085,1.31916742851739e-07,0.000865028033716043,2.2728953045127e-05,245,0.119859959297274,0.303793991477151,-0.145875308959527,-0.351560592347166,0.211826975387212,-0.248717950653347,-0.0184454876330671
"1292 wikinews","topk (50)",2,0.000786959175809667,-6.22116136682879e-05,0.00305924886851147,-8.92927583086518e-07,249,0.0143900777060128,0.247853324054594,-0.0943317371270745,-0.479466542295145,0.131121700880303,-0.28689913971111,-0.0778887194154031
"1292 wikinews","temp (0.9)",3.5,0.0012644605997794,3.31945563184734e-06,0.000390483077834076,9.48051304188991e-06,246,0.0310338159988879,0.306654160795601,-0.157022656406672,-0.423297230535021,0.168843988397244,-0.290159943470846,-0.060657977536801
"1292 wikinews","topp (0.95)",3,0.000790694625009044,7.02928211609378e-05,0.000435615825728207,2.80694450152771e-06,254,0.0145202801216703,0.366749165722732,-0.155962460916689,-0.45943275831677,0.190634722922201,-0.307697609616729,-0.058531443347264
"157 wikinews","beam (5)",1,0.00897044655208577,-0.00224559188732828,4.78042908125643e-05,0.000742866545433846,221,0.299632833803887,-1.71128740699328,-0.165072387953382,3.54778528520819,-0.705827286594697,1.6913564486274,0.492764581016353
"157 wikinews","CS (('0.6', '10'))",3,0.00421225290172403,0.000326854063504059,-0.0006266739292022,-2.7021075443164e-05,164,0.133781747528466,0.596960817786476,-0.180916288453942,-0.620943236086954,0.365371282657471,-0.400929762270448,-0.0177792398064887
"157 wikinews","topp (0.95)",2.5,0.0107568548352439,0.000325986833995243,-0.000936847699047829,-5.33210615984187e-05,76,0.361899688846801,0.596182655285703,-0.188202457527289,-0.763350386717829,0.479041172066252,-0.475776422122559,0.0016323749718466
"157 wikinews","topk (50)",3.5,0.00463002239446571,0.00055992847047021,-0.000890437558471686,-3.98439691756653e-05,102,0.148343476048841,0.806097801188261,-0.187112255312177,-0.690375658922019,0.477220638618551,-0.438743957117098,0.0192383407507265
"157 wikinews","temp (0.9)",2,0.00372376925996665,-0.000976195390942529,-0.00055400890954638,0.000103842882129908,228,0.116755214233194,-0.572261645003611,-0.179209343281905,0.087648898078003,-0.227753215385208,-0.0457802226019512,-0.13676671899358
"160 wikitext","temp (0.9)",2,0.0036815874076983,-0.000302206452887178,-0.00344121871006547,3.07654658203675e-05,253,0.115284928125927,0.0325066570414094,-0.247031644204633,-0.308045098514788,0.0738957925836681,-0.277538371359711,-0.101821289388021
"160 wikitext","beam (5)",1,0.0115119940982,-0.00287637477921997,-0.00214012187614068,0.000479069365150483,240,0.388220741803731,-2.27728705023529,-0.216468094238784,2.11939651850509,-0.944533154215778,0.951464212133155,0.00346552895868801
"160 wikitext","topp (0.95)",1.5,0.010370850653595,0.001047878359652,-0.00477903369165987,-3.17866375516207e-05,83,0.348445168594467,1.24393380902389,-0.278457725622172,-0.646747436781721,0.796189488809176,-0.462602581201947,0.166793453803615
"160 wikitext","topk (50)",2.5,0.00420126474052664,0.000331944866102442,-0.00501328896184112,-4.91248212951568e-06,118,0.133398745363218,0.601528780062464,-0.283960523314294,-0.501231318382222,0.367463762712841,-0.392595920848258,-0.0125660790677084
"160 wikitext","CS (('0.6', '10'))",1.5,0.00538523460543433,0.000177732567986913,-0.00478834332574513,-5.81800899057752e-06,256,0.17466707167385,0.463154536184103,-0.278676414546094,-0.506134495872213,0.318910803928976,-0.392405455209154,-0.0367473256400887
"194 wikinews","topk (50)",4,-0.000817329297999034,0.000336991893386229,0.00146765192168512,-7.12869999822065e-06,264,-0.0415288288437621,0.60605746287675,-0.131719310089713,-0.513231525150257,0.282264317016494,-0.322475417619985,-0.0201055503017454
"194 wikinews","CS (('0.6', '10'))",2.5,0.00137342315294226,0.000369914613244581,0.00371478694455205,-4.40445948122361e-06,174,0.0348318030362651,0.635598923074729,-0.0789327520406644,-0.498480516257379,0.335215363055497,-0.288706634149022,0.0232543644532377
"194 wikinews","topp (0.95)",2.5,0.0010993249064393,-0.000183476472617536,0.0016147609632294,3.74735954344902e-05,243,0.0252778640272362,0.139042720936887,-0.128263629909396,-0.271722432077987,0.0821602924820614,-0.199993030993692,-0.0589163692558151
"194 wikinews","beam (5)",1,0.00641181763063002,-0.00261087599457817,0.00329210408043524,0.000387189527392252,265,0.210449539221733,-2.03905576761793,-0.0888618276484908,1.62189261039134,-0.914303114198098,0.766515391371427,-0.0738938614133356
"194 wikinews","temp (0.9)",3,0.00109002613541086,6.24856375503739e-05,0.00204657344691024,1.64675413192598e-05,246,0.0249537470640738,0.359743802712566,-0.118120094027408,-0.385464404978236,0.19234877488832,-0.251792249502822,-0.0297217373072513
"213 wikitext","CS (('0.6', '10'))",2.5,0.00630669420940633,0.000240756658727012,-0.000445834210834526,-7.31429499804795e-06,248,0.206785368554444,0.519705868398535,-0.176668254315339,-0.514236470739989,0.36324561847649,-0.345452362527664,0.00889662797441279
"213 wikitext","beam (5)",3.5,0.00896355115117002,-0.000288106824135048,-0.000819477432682929,5.08971706143653e-05,260,0.299392488450962,0.0451582126655914,-0.185445359126145,-0.199037485349854,0.172275350558277,-0.192241422237999,-0.00998303583986118
"213 wikitext","temp (0.9)",2.5,0.00299001923603172,-0.000457000137181537,-0.00062726138579252,5.53621212857354e-05,258,0.0911797022918143,-0.106389262954098,-0.180930088163835,-0.174861012439804,-0.00760478033114169,-0.177895550301819,-0.0927501653164805
